node_id,x,y,z
426,1202.05,192.824,188.878
427,1211.19,190.917,135.233
428,1211.19,190.915,187.94
429,1220.38,188.999,134.69
430,1220.39,188.997,186.912
431,1229.62,187.071,134.292
432,1229.63,187.069,185.822
433,1238.91,185.132,134.044
434,1238.92,185.13,184.669
435,1248.25,183.182,133.927
436,1248.26,183.182,183.456
437,1257.64,181.223,133.932
438,1257.65,181.223,182.197
439,1267.09,179.253,134.05
440,1267.1,179.25,180.883
441,1276.58,177.273,134.27
442,1276.59,177.27,179.522
443,1286.13,175.31,134.421
444,1286.12,175.281,178.12
445,1295.71,173.28,134.985
446,1295.71,173.28,176.675
447,1305.36,171.272,135.43
448,1305.36,171.268,175.176
449,1315.05,169.245,135.991
450,1315.05,169.244,173.627
451,1328.23,166.492,136.808
454,1328.26,166.49,171.431
456,1469.39,501.756,177.298
457,1332.52,178.67,138.932
458,1319.79,181.955,138.181
459,1319.79,181.957,174.554
460,1332.51,178.678,172.383
461,1310.45,184.362,137.696
462,1310.45,184.361,176.09
463,1301.15,186.758,137.282
464,1301.15,186.759,177.578
465,1291.9,189.153,136.875
466,1291.9,189.142,179.011
467,1282.72,191.508,136.693
468,1282.72,191.508,180.398
469,1273.62,193.853,136.534
470,1273.62,193.854,181.737
471,1264.52,196.198,136.474
472,1264.53,196.197,183.025
473,1255.51,198.52,136.52
474,1255.51,198.513,184.398
475,1246.56,200.827,136.687
476,1246.57,200.824,185.422
477,1237.66,203.119,136.975
478,1237.67,203.116,186.526
479,1228.82,205.397,137.4
480,1228.83,205.395,187.565
481,1220.04,207.66,137.968
482,1220.05,207.658,188.526
483,1211.32,209.908,138.688
484,1211.32,209.906,189.392
485,1202.64,212.143,139.574
486,1202.66,212.138,190.172
487,1194.02,214.363,140.629
488,1194.05,214.358,190.845
489,1185.46,216.57,141.872
490,1185.48,216.564,191.401
491,1176.96,218.762,143.292
492,1176.97,218.757,191.84
493,1168.5,220.94,144.902
494,1168.52,220.936,192.149
495,1160.1,223.104,146.688
496,1160.12,223.101,192.335
497,1151.76,225.255,148.646
498,1151.77,225.253,192.378
499,1143.06,227.497,150.889
500,1143.47,227.392,192.272
501,1135.22,229.517,153.08
502,1135.22,229.517,191.993
503,1125.24,232.085,191.37
504,1125.27,232.082,156.146
506,1386.28,314.0,157.705
507,1394.9,338.805,160.454
509,1139.3,252.341,157.939
510,1148.6,249.498,155.093
511,1148.59,249.499,191.75
512,1139.29,252.344,191.089
513,1156.39,247.115,152.913
514,1156.39,247.113,192.096
515,1164.24,244.714,150.894
516,1164.25,244.712,192.263
517,1172.15,242.296,149.033
518,1172.16,242.292,192.307
519,1180.11,239.86,147.331
520,1180.13,239.854,192.202
521,1188.13,237.406,145.789
522,1188.15,237.4,191.972
523,1196.21,234.934,144.421
524,1196.23,234.928,191.616
525,1204.35,232.444,143.217
526,1204.38,232.437,191.149
527,1212.56,229.935,142.186
528,1212.58,229.929,190.558
529,1220.82,227.407,141.308
530,1220.84,227.402,189.865
531,1229.14,224.862,140.585
532,1229.16,224.856,189.07
533,1237.53,222.297,140.007
534,1237.55,222.292,188.18
535,1245.98,219.713,139.561
536,1245.99,219.708,187.209
537,1254.49,217.11,139.24
538,1254.5,217.105,186.16
539,1263.07,214.486,139.04
540,1263.07,214.476,185.243
541,1271.71,211.843,138.952
542,1271.71,211.842,183.85
543,1280.41,209.18,138.966
544,1280.42,209.179,182.6
545,1289.19,206.497,139.079
546,1289.18,206.498,181.294
547,1298.02,203.797,139.275
548,1298.01,203.798,179.934
549,1306.93,201.07,139.568
550,1306.92,201.073,178.517
551,1315.89,198.329,139.935
552,1315.89,198.329,177.043
553,1324.94,195.56,140.369
554,1324.92,195.568,175.512
555,1337.15,191.827,141.044
558,1337.09,191.844,173.368
561,1341.45,204.028,142.896
562,1329.7,208.309,142.297
563,1329.68,208.314,176.424
564,1341.39,204.049,174.278
565,1321.01,211.474,141.915
566,1321.01,211.473,177.943
567,1312.39,214.612,141.606
568,1312.38,214.615,179.404
569,1303.83,217.73,141.374
570,1303.83,217.729,180.801
571,1295.36,220.816,141.224
572,1295.36,220.816,182.137
573,1286.96,223.877,141.16
574,1286.96,223.875,183.412
575,1278.63,226.911,141.193
576,1278.63,226.908,184.623
577,1270.37,229.918,141.326
578,1270.38,229.915,185.769
579,1262.18,232.9,141.567
580,1262.2,232.895,186.837
581,1254.09,235.849,187.828
582,1254.07,235.855,141.922
583,1246.03,238.785,142.396
584,1246.04,238.779,188.745
585,1238.05,241.689,142.993
586,1238.07,241.683,189.563
587,1230.15,244.567,143.727
588,1230.16,244.563,190.284
589,1222.31,247.424,144.599
590,1222.33,247.417,190.9
591,1214.53,250.255,145.617
592,1214.55,250.247,191.411
593,1206.83,253.062,146.794
594,1206.85,253.055,191.804
595,1199.2,255.838,192.077
596,1199.19,255.845,148.117
597,1191.63,258.599,192.228
598,1191.61,258.605,149.599
599,1184.11,261.337,192.266
600,1184.1,261.341,151.23
601,1176.65,264.052,192.163
602,1176.65,264.055,153.006
603,1169.26,266.744,191.926
604,1169.26,266.746,154.925
605,1161.93,269.415,191.534
606,1161.93,269.416,156.983
608,1722.03,1062.53,252.272
609,1153.31,272.555,190.845
610,1153.31,272.554,159.625
612,1751.7,1102.78,258.741
613,1346.07,217.195,144.797
614,1334.82,221.972,144.268
615,1334.81,221.98,177.405
616,1346.07,217.213,175.269
617,1326.47,225.507,143.931
618,1326.46,225.479,179.397
619,1318.2,229.009,143.666
620,1318.19,229.012,180.354
621,1309.99,232.483,143.478
622,1309.99,232.482,181.725
623,1301.87,235.917,143.377
624,1301.87,235.916,183.028
625,1293.83,239.32,143.348
626,1293.84,239.317,184.266
627,1285.87,242.688,143.419
628,1285.88,242.684,185.435
629,1277.99,246.023,143.587
630,1278.0,246.02,186.518
631,1270.19,249.324,143.857
632,1270.2,249.319,187.526
633,1262.46,252.594,144.235
634,1262.48,252.587,188.459
635,1254.83,255.824,189.295
636,1254.81,255.831,144.725
637,1247.25,259.03,190.034
638,1247.24,259.036,145.341
639,1239.75,262.204,190.679
640,1239.74,262.209,146.069
641,1232.32,265.348,191.219
642,1232.31,265.355,146.936
643,1224.96,268.462,191.65
644,1224.95,268.469,147.935
645,1217.67,271.546,191.968
646,1217.66,271.553,149.079
647,1210.45,274.602,192.168
648,1210.44,274.609,150.356
649,1203.3,277.63,192.265
650,1203.29,277.635,151.778
